date,tweet,positive,neutral,negative,,,,,,,,,,
Tue Mar 07 15:04:01 +0000 2017,https://t.co/vJ12sWSY8n Get your vehicle ready for Spring and book your appointment today! https://t.co/YAuRCAFk4I,0.55,0.49,0.45,,,,,,,,,,
Tue Mar 07 15:04:00 +0000 2017,RT @LeedsSexHealth: Try our 'Express service'. This runs separately from walk-in and appointment times. Test for Chlamydia &amp; Gonorrhoea httâ€_,0.58,0.99,0.42,,,,,,,,,,
Tue Mar 07 15:03:56 +0000 2017,"@Jameyc11 @_MK1872 My point is if we base the appointment of win %, who can we get in that has better?",0.44,0.14,0.56,,,,,,,,,,
Tue Mar 07 15:03:49 +0000 2017,Looking for an Appointment Booker! Are you a fit? #jobs #ukjobs #Abergavenny https://t.co/0k08UkNvjo,0.62,0.61,0.38,,,,,,,,,,
Tue Mar 07 15:03:47 +0000 2017,"RT @EFFSouthAfrica: #Malema: This, Mr Zuma, would disqualify you from even making this appointment. (39) #MalemaToZuma",0.61,0.38,0.39,,,,,,,,,,
Tue Mar 07 15:03:47 +0000 2017,"@ladava Hi, dear twin! I met a friend and had an appointment with one of my docs. He didn' find a knee diagnosis! Enjoy a good day! HUGs",0.73,0.56,0.27,,,,,,,,,,
Tue Mar 07 15:03:46 +0000 2017,"RT @Proud2BScotBrit: @BrianSpanner1 So whoever they appointment, is the main person in our children's lives!  Ffs who voted for these contrâ€_",0.62,0.87,0.38,,,,,,,,,,
Tue Mar 07 15:03:44 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:03:36 +0000 2017,@Bombshell_Nita I have an orthodontist appointment _Ÿ™„,0.43,0.37,0.57,,,,,,,,,,
Tue Mar 07 15:03:36 +0000 2017,Ousted state inspector general given new appointment in McAuliffe administration https://t.co/Pd2KFp3GMV via @rtdnews,0.53,0.71,0.47,,,,,,,,,,
Tue Mar 07 15:03:31 +0000 2017,Why are appointment hearings even needed when @TheDemocrats can just check #Barrys #Wiretapped info? #Congress #vets #Army #Navy #Marines,0.34,0.77,0.66,,,,,,,,,,
Tue Mar 07 15:03:23 +0000 2017,@KendanKip Good to hear bab!!! Have you got a second appointment or like a recommendation???,0.63,0.26,0.37,,,,,,,,,,
Tue Mar 07 15:03:22 +0000 2017,"A supervisor's power grows beyond SF. BeaconExplains @AaronPeskin appt to CA Coastal Comm, and why it matters.â€_ https://t.co/s0tmhlfRKb",0.57,0.39,0.43,,,,,,,,,,
Tue Mar 07 15:03:21 +0000 2017,"RT @SLClubs: Referee Appointment - James ChildLeeds Rhinos Vs Catalan Dragons#SuperLeague #SLLeeCat https://t.co/UOv5mKlVGw",0.51,0.62,0.49,,,,,,,,,,
Tue Mar 07 15:03:12 +0000 2017,"RT @YesUApp: Congratulations to our CEO, @WesMoore1, on his nomination to the University System of Maryland Board! #Elevate https://t.co/0Tâ€_",0.68,0.97,0.32,,,,,,,,,,
Tue Mar 07 15:03:10 +0000 2017,Appointment isn't until 12:45,0.34,0.77,0.66,,,,,,,,,,
Tue Mar 07 15:03:06 +0000 2017,Get a Be-Spoke TUXEDO by Zegna Master Taikors at our Nairobi event April 1-4. Book an appointment today! @NLM_Magazine @KenyaGovernors,0.51,0.97,0.49,,,,,,,,,,
Tue Mar 07 15:03:05 +0000 2017,"My dad threw a hissy fit over me texting ""I'm out"" to let him know I just got out of an appointment.",0.28,0.26,0.72,,,,,,,,,,
Tue Mar 07 15:03:04 +0000 2017,When the person you are meeting with forgets you had an appointment https://t.co/yPsZn26Uyr,0.49,0.85,0.51,,,,,,,,,,
Tue Mar 07 15:03:01 +0000 2017,"@USCIS office in Bloomington is closed today. If you had a scheduled appointment, USCIS will contact you with a newâ€_ https://t.co/uQk2HPCroA",0.61,0.75,0.39,,,,,,,,,,
Tue Mar 07 15:02:59 +0000 2017,I have a hair appointment at 9 and the door is locked with a closed sign on it so I'm like the most confused:-),0.32,0.21,0.68,,,,,,,,,,
Tue Mar 07 15:02:57 +0000 2017,RT @Drebae_: 16 year old me catching public transportation to my dick appointment https://t.co/A8zzZIgmwd,0.48,0.57,0.52,,,,,,,,,,
Tue Mar 07 15:02:56 +0000 2017,An EIIR cast metal Royal Warrant Holderâ€™s appointment sign. 62cm x 60cm (24in xâ€_ https://t.co/StUBCyABGV,0.32,0.65,0.68,,,,,,,,,,
Tue Mar 07 15:02:53 +0000 2017,Call or stop in and make your appointment for #sprintsalesmadness on Saturday 3/11! https://t.co/RevtBgmkO8,0.37,0.81,0.63,,,,,,,,,,
Tue Mar 07 15:02:51 +0000 2017,RT @aljawhara_1995: @Ghanima_GG @ShymaYaser @aljawhara_1995 pass our offices ( F126 - F128 ) to make an appointment #pmuer,0.54,0.64,0.46,,,,,,,,,,
Tue Mar 07 15:02:48 +0000 2017,"RT @LondonIsBlue12: Conte: ""The Champions League must be our house. For me and the players, the Champions League must be an appointment onâ€_",0.46,0.84,0.54,,,,,,,,,,
Tue Mar 07 15:02:47 +0000 2017,@WargullDeDragon a little bit! It wasn't a very in depth appointment but it was a step in the right direction for sure,0.59,0.15,0.41,,,,,,,,,,
Tue Mar 07 15:02:46 +0000 2017,"If you're interested,send me your name and number and you'll be contacted to book an appointment.",0.52,0.34,0.48,,,,,,,,,,
Tue Mar 07 15:02:46 +0000 2017,RT @EFFSouthAfrica: #Malema: Appointment of Judiciary should be aligned with &amp; espouse Constitutional values such as equality &amp; rule of lawâ€_,0.56,0.62,0.44,,,,,,,,,,
Tue Mar 07 15:02:46 +0000 2017,We can relate to this film title.  When you run late for your scheduled appointment we can't operate on time and... https://t.co/So1akFQAkW,0.38,0.3,0.62,,,,,,,,,,
Tue Mar 07 15:02:45 +0000 2017,"RT @EFFSouthAfrica: #Malema: This, Mr Zuma, would disqualify you from even making this appointment. (39) #MalemaToZuma",0.61,0.38,0.39,,,,,,,,,,
Tue Mar 07 15:02:41 +0000 2017,yea I think I might make n appointment with my hairdresser @TheJordanPinks,0.32,0.35,0.68,,,,,,,,,,
Tue Mar 07 15:02:37 +0000 2017,Drs Appointment Today âù_ï¸è,0.49,0.76,0.51,,,,,,,,,,
Tue Mar 07 15:02:34 +0000 2017,"Follow my shop @TBYI @TBYI @TBYI @TBYI - And if I'm booked up book an appointment with someoneâ€_ https://t.co/tokUaH7nck",0.42,0.36,0.58,,,,,,,,,,
Tue Mar 07 15:02:32 +0000 2017,Not as if I needed to get to my doctors appointment you bunch of pricks https://t.co/XUZE1Zt5sJ,0.28,0.33,0.72,,,,,,,,,,
Tue Mar 07 15:02:32 +0000 2017,RT @EFFSouthAfrica: #Malema: I wish to remind you of Section 174(2) of Constitution on appointment of Judicial officers which provides thatâ€_,0.56,0.34,0.44,,,,,,,,,,
Tue Mar 07 15:02:30 +0000 2017,I wish I could come to the doctor's office &amp; actually be seen @ my scheduled appointment time.,0.24,0.35,0.76,,,,,,,,,,
Tue Mar 07 15:02:29 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:02:22 +0000 2017,"Said this before, but my first appointment in HK, the doctor apologized for re-prescribing my expensive meds--theyâ€_ https://t.co/3aIkMZB2sa",0.3,0.68,0.7,,,,,,,,,,
Tue Mar 07 15:02:22 +0000 2017,"That moment when you make an appointment, plan your entire day around it, and then the person you made the appointmâ€_ https://t.co/ZT5CtLAJzP",0.49,0.5,0.51,,,,,,,,,,
Tue Mar 07 15:02:20 +0000 2017,"PharmaMKTnet: Poxel Announces Appointment of Christophe Arbet-Engels, MD, PhD, MBA, as Chief Medical Officer and EVP Late Development &amp; Medâ€_",0.49,0.82,0.51,,,,,,,,,,
Tue Mar 07 15:02:08 +0000 2017,RT @EFFSouthAfrica: #Malema: I wish to remind you of Section 174(2) of Constitution on appointment of Judicial officers which provides thatâ€_,0.56,0.34,0.44,,,,,,,,,,
Tue Mar 07 15:02:02 +0000 2017,Former First Gentleman Mike Arroyo denies online chatter that he is blocking the possible appointment of Senator... https://t.co/xp2i51d2J2,0.59,0.81,0.41,,,,,,,,,,
Tue Mar 07 15:01:57 +0000 2017,woke up early for a doctors appointment. Nappy time later on.,0.33,0.9,0.67,,,,,,,,,,
Tue Mar 07 15:01:57 +0000 2017,Home for Sale.  Call today for appointment!  #remaxsells https://t.co/6fr1SWt4bV,0.58,0.78,0.42,,,,,,,,,,
Tue Mar 07 15:01:54 +0000 2017,Just give us a call as soon as you know you canâ€™t make your appointment and weâ€™ll do our best to work with your... https://t.co/tnCKoQnAG9,0.71,0.24,0.29,,,,,,,,,,
Tue Mar 07 15:01:52 +0000 2017,Ive been throwing up since 2am. And all I'm worried about is my hair appointment _Ÿ˜_,0.28,0.38,0.72,,,,,,,,,,
Tue Mar 07 15:01:51 +0000 2017,"@PovertyToClassy // not really lol, work is sooooo boring. But thankfully I get to miss half of my 4th period for a doctors appointment;)",0.28,0.1,0.72,,,,,,,,,,
Tue Mar 07 15:01:50 +0000 2017,"Want to speak to someone who's been abroad? Why not make an appointment with a Peer Advisor! https://t.co/3aSvdDb0vt #GlobalYork #InTheKnow",0.33,0.62,0.67,,,,,,,,,,
Tue Mar 07 15:01:47 +0000 2017,Could your #business benefit from a #financial health check? Why not give us a call to book an appointment with a mâ€_ https://t.co/tvvDbdc9Ea,0.37,0.43,0.63,,,,,,,,,,
Tue Mar 07 15:01:44 +0000 2017,The Roper Research Room is open 1â€”7 p.m. on Tuesdays or by appointment. Learn more at https://t.co/U92wNsv3f9â€_ https://t.co/tuSNbQ1BRP,0.55,0.8,0.45,,,,,,,,,,
Tue Mar 07 15:01:43 +0000 2017,"BOOK YOUR HAIR APPOINTMENT AT https://t.co/eUhkUeeTu6 #raleighstylist #raleighsalonâ€_ https://t.co/kJJmpw5HBU",0.57,0.64,0.43,,,,,,,,,,
Tue Mar 07 15:01:42 +0000 2017,Try our 'Express service'. This runs separately from walk-in and appointment times. Test for Chlamydia &amp; Gonorrhoea https://t.co/bJirUgzme2,0.52,0.97,0.48,,,,,,,,,,
Tue Mar 07 15:01:41 +0000 2017,Get to my doctors appointment which I thought was at 10:15.. it's not until 12:30. Wtf,0.17,0.04,0.83,,,,,,,,,,
Tue Mar 07 15:01:40 +0000 2017,"#ComputerClass One-on-One Resume and Job Interviewing Help. (by appointment) Mon. Mar. 13, 2017 from 1-2pm &amp; 2-3pm. https://t.co/QQPfOKDvQt",0.47,0.91,0.53,,,,,,,,,,
Tue Mar 07 15:01:39 +0000 2017,Do you need service on your car? You can conveniently schedule an appointment right through our website.â€_ https://t.co/5nvDttL4Ji,0.47,0.18,0.53,,,,,,,,,,
Tue Mar 07 15:01:38 +0000 2017,Are you having a bad hair day!? Don't worry we got you covered! Call us to book an appointment! https://t.co/64CdkbS0nt,0.31,0.19,0.69,,,,,,,,,,
Tue Mar 07 15:01:35 +0000 2017,I just booked my next appointment at  https://t.co/YoUkbcBT7N,0.32,0.34,0.68,,,,,,,,,,
Tue Mar 07 15:09:02 +0000 2017,"ãƒ»Lew is CKOOL pregame_Ÿ’—_Ÿ’• | visit https://t.co/50t7jp7FdI to book an appointment ãƒ»__________________________________â€_ https://t.co/P4cjHsjfY2",0.57,0.85,0.43,,,,,,,,,,
Tue Mar 07 15:09:00 +0000 2017,"i have a freakin tax appointment today ugh I did not ask to become an adult",0.29,0.59,0.71,,,,,,,,,,
Tue Mar 07 15:08:59 +0000 2017,RT @Sexaulposts: Wow Victoria secret done dropped the whole dick appointment set  https://t.co/FF8VZr0xcX,0.47,0.58,0.53,,,,,,,,,,
Tue Mar 07 15:08:52 +0000 2017,"RT @LondonIsBlue12: Conte: ""The Champions League must be our house. For me and the players, the Champions League must be an appointment onâ€_",0.46,0.84,0.54,,,,,,,,,,
Tue Mar 07 15:08:49 +0000 2017,Y'all I lowkey forgot about my tattoo appointment and I haven't been saving lmao why am I like this,0.34,0,0.66,,,,,,,,,,
Tue Mar 07 15:08:43 +0000 2017,Just had to reschedule my cats vet appointment because she is not having it and I can't get her in the carrier! Oh well!,0.18,0.85,0.82,,,,,,,,,,
Tue Mar 07 15:08:43 +0000 2017,@GoofyFoot70 @kevindepew One person at the Global Entry interview yesterday got his appointment last week. Just keep refreshing the page,0.67,0.84,0.33,,,,,,,,,,
Tue Mar 07 15:08:35 +0000 2017,I swear on my life that I am always waiting at the dentist at least 20-30 minutes past my appointment time and everyone else gets called,0.22,0.23,0.78,,,,,,,,,,
Tue Mar 07 15:08:31 +0000 2017,hate when I make an appointment with someone and I'm on time and they're running late.. so unprofessional _Ÿ˜’,0.15,0.31,0.85,,,,,,,,,,
Tue Mar 07 15:08:30 +0000 2017,Stop in or call today to make your appointment! #SprintSalesMadness! @EastfieldSprint 413-543-1033 lot of appointmeâ€_ https://t.co/9DiZXKB7Qo,0.44,0.7,0.56,,,,,,,,,,
Tue Mar 07 15:08:28 +0000 2017,Missed my appointment _Ÿ˜” Madison's at 1,0.28,0.64,0.72,,,,,,,,,,
Tue Mar 07 15:08:26 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:08:19 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:08:16 +0000 2017,RT @denwalt: Breaking: The Oklahoma Supreme Court has ruled against the ACLU in its challenge to the appointment of Justice Patrick Wyrick.,0.62,0.87,0.38,,,,,,,,,,
Tue Mar 07 15:08:15 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:08:10 +0000 2017,"RT @AnimeOpeningsx: Norogami Opening 1""Overnight Appointment"" by Hello Sleepwalkers https://t.co/kuyLf8tVB9",0.51,0.7,0.49,,,,,,,,,,
Tue Mar 07 15:08:02 +0000 2017,Bypass the paper work and take the easy way. Register online before you come in for your appointment.â€_ https://t.co/ky7qaZiuQL,0.73,0.14,0.27,,,,,,,,,,
Tue Mar 07 15:08:01 +0000 2017,"ãƒ»Lew is CKOOL process _Ÿ’—_Ÿ’• | visit https://t.co/50t7jp7FdI to book an appointment ãƒ»_________________________________â€_ https://t.co/aPXaskxtlM",0.63,0.86,0.37,,,,,,,,,,
Tue Mar 07 15:08:01 +0000 2017,"Tdap / Hep B / Meningococcal Vaccine ClinicToday, March 7, 2-4pmBy appointment only(614) 292-4321Bring BuckID#OSUStudentHealth",0.39,0.48,0.61,,,,,,,,,,
Tue Mar 07 15:07:58 +0000 2017,Kendall Jenner Leaves a doctors appointment in Beverly Hills https://t.co/co62FqZVdR #KendallJenner,0.27,0.76,0.73,,,,,,,,,,
Tue Mar 07 15:07:55 +0000 2017,"RT @EFFSouthAfrica: CIC Julius Malema's Letter to Mr Zuma on the Appointment of Deputy Chief Justice. #MalemaToZumaFull Statement: https:â€_",0.62,0.74,0.38,,,,,,,,,,
Tue Mar 07 15:07:54 +0000 2017,"RT @EFFSouthAfrica: CIC Julius Malema's Letter to Mr Zuma on the Appointment of Deputy Chief Justice. #MalemaToZumaFull Statement: https:â€_",0.62,0.74,0.38,,,,,,,,,,
Tue Mar 07 15:07:50 +0000 2017,Visit https://t.co/wUPfgySGWV  for a special offer on fall rust protection services and book an appointment today! https://t.co/spPp6TR2CZ,0.7,0.77,0.3,,,,,,,,,,
Tue Mar 07 15:07:49 +0000 2017,RT @TheLawSociety: Current &amp; aspiring solicitor judges: free judicial appointment training &amp; drinks networking Mon 20/3 @bray_manjula httpsâ€_,0.72,0.63,0.28,,,,,,,,,,
Tue Mar 07 15:07:48 +0000 2017,Heading to this dentist appointment _Ÿ˜¬,0.37,0.8,0.63,,,,,,,,,,
Tue Mar 07 15:07:45 +0000 2017,"alexbykovskiy will be our guest from 11-17 march .Pleas contact us to make an appointment withâ€_ https://t.co/iRj6ub8bOa",0.61,0.75,0.39,,,,,,,,,,
Tue Mar 07 15:07:44 +0000 2017,RT @ShazeedaAli4: Make an appointment with Danah Waxing. Call Shazeeda at 587-879-0381 / danahwaxing.ca https://t.co/Bv5Hd3DdLB,0.64,0.54,0.36,,,,,,,,,,
Tue Mar 07 15:07:43 +0000 2017,"Here's a really long story shortened to the punchline: Gemma has to get a baby tooth pulled. She asked what time her appointment is. (Sheâ€_",0.32,0.71,0.68,,,,,,,,,,
Tue Mar 07 15:07:42 +0000 2017,"@azalben 2/2 support groups, appointment and treatment management, medication info, info about trials, insurance claim management etc",0.41,0.8,0.59,,,,,,,,,,
Tue Mar 07 15:07:39 +0000 2017,"RT @EFFSouthAfrica: CIC Julius Malema's Letter to Mr Zuma on the Appointment of Deputy Chief Justice. #MalemaToZumaFull Statement: https:â€_",0.62,0.74,0.38,,,,,,,,,,
Tue Mar 07 15:07:35 +0000 2017,RT @AndCountyMuseum: The Roper Research Room is open 1â€”7 p.m. on Tuesdays or by appointment. Learn more at https://t.co/U92wNsv3f9  #andersâ€_,0.56,0.8,0.44,,,,,,,,,,
Tue Mar 07 15:07:31 +0000 2017,I called into work late because of this appointment.,0.37,0.49,0.63,,,,,,,,,,
Tue Mar 07 15:07:25 +0000 2017,@Chr1sMcLaughlin Its just such a random appointment haha we don't want to get into this pattern of going through a lot of managers,0.26,0.2,0.74,,,,,,,,,,
Tue Mar 07 15:07:24 +0000 2017,I Need To Make An Appointment For The Spa.,0.38,0.37,0.62,,,,,,,,,,
Tue Mar 07 15:07:22 +0000 2017,The bad news is all I've eaten is a banana and my first appointment is with He-Who-Should-Not-Be-Named.,0.16,0.24,0.84,,,,,,,,,,
Tue Mar 07 15:07:22 +0000 2017,Oh the irony! At The US Customs House in NYC with no way to get an appointment in Manhattan for aeons forâ€_ https://t.co/ux5ihlXqSQ,0.41,0.8,0.59,,,,,,,,,,
Tue Mar 07 15:07:20 +0000 2017,@irrelevant_hero I have an appointment later so there's still time for me to experience it!,0.65,0.34,0.35,,,,,,,,,,
Tue Mar 07 15:07:17 +0000 2017,They just told me I would have to make an appointment to be seen just to get some cough drops...... _Ÿ_”,0.24,0.35,0.76,,,,,,,,,,
Tue Mar 07 15:07:17 +0000 2017,RT @AdamNoahWho: Under new #MuslimBan ISIS leader al-Baghdadi can apply for a US visa appointment. Syrian child refugee and Iranian PhD stuâ€_,0.75,0.61,0.25,,,,,,,,,,
Tue Mar 07 15:07:13 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:07:13 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Tue Mar 07 15:07:12 +0000 2017,RT @neteyy_: Doc appointment today . Can't wait to see how much my baby has grown _Ÿ‘¶_Ÿè_,0.57,0.29,0.43,,,,,,,,,,
Tue Mar 07 15:07:12 +0000 2017,Stg I'm so ready for this ink appointment _Ÿ˜_,0.36,0.19,0.64,,,,,,,,,,
Tue Mar 07 15:07:05 +0000 2017,"ãƒ»serif detail @ Lew is CKOOL _Ÿ’—_Ÿ’• | visit https://t.co/50t7jp7FdI to book an appointment ãƒ»__________________________â€_ https://t.co/WIUSOGHEvM",0.63,0.78,0.37,,,,,,,,,,
Tue Mar 07 15:07:03 +0000 2017,RT @LordVino: This guy go still get that appointment wey him de hustle for. Na Naija we dey smh https://t.co/BmgaAx3zNE,0.58,0.7,0.42,,,,,,,,,,
Tue Mar 07 15:07:02 +0000 2017,RT @ShazeedaAli4: Book your waxing appointment at Danah Waxing. 10% off of all services this month. danahwaxing.ca. #StPatricksDay,0.43,0.81,0.57,,,,,,,,,,
Tue Mar 07 15:06:58 +0000 2017,i don't know what my doctors appointment today is for but i do know the copay just cost me $30,0.24,0.34,0.76,,,,,,,,,,
Tue Mar 07 15:06:52 +0000 2017,Appointment made. 30 March: Tattoo with text of Jet Black Heart (Everybody's got their demons) from @5SOS :D,0.45,0.82,0.55,,,,,,,,,,
Tue Mar 07 15:06:37 +0000 2017,Might go after this appointment _Ÿ_” https://t.co/t66ZRtJv1t,0.37,0.73,0.63,,,,,,,,,,
Tue Mar 07 15:06:33 +0000 2017,RT @CommonsPAC: Why is it getting harder to get a GP appointment?https://t.co/WtiFZDYcYv,0.22,0.77,0.78,,,,,,,,,,
Tue Mar 07 15:06:32 +0000 2017,"RT @USCISMediaMN: @USCIS office in Bloomington is closed today. If you had a scheduled appointment, USCIS will contact you with a new dateâ€_",0.69,0.71,0.31,,,,,,,,,,
